Id,Prediction
20872,34.6906
20873,21.604
20874,20.9444
20875,10.3416
20876,26.8931
20877,9.6271
20878,27.8357
20879,22.1223
20880,34.4903
20881,38.4144
20882,22.8643
20883,15.3665
20884,26.5459
20885,20.906
20886,21.8008
20887,34.6023
20888,56.8444
20889,40.2396
20890,21.4994
20891,33.4421
20892,18.5388
20893,22.1311
20894,9.6332
20895,21.6159
20896,29.2274
20897,37.5149
20898,14.8273
20899,32.9043
20900,29.7285
20901,20.2061
20902,52.219
20903,18.9756
20904,30.9561
20905,15.117
20906,19.4634
20907,24.2117
20908,26.7125
20909,37.8299
20910,12.1107
20911,21.6038
20912,14.732
20913,36.0858
20914,37.643
20915,24.5341
20916,10.7835
20917,15.2398
20918,8.1672
20919,21.6858
20920,24.3043
20921,8.6037
20922,25.2683
20923,14.0392
20924,6.5831
20925,20.1019
20926,25.9861
20927,30.9523
20928,18.893
20929,38.1441
20930,22.0326
20931,31.8638
20932,19.3635
20933,11.854
20934,23.527
20935,11.3738
20936,11.4435
20937,40.2979
20938,27.3686
20939,33.9787
20940,26.8649
20941,22.0965
20942,31.9914
20943,63.7182
20944,25.0287
20945,23.6182
20946,39.6907
20947,13.1735
20948,11.0292
20949,26.2323
20950,24.8433
20951,35.8149
20952,28.293
20953,29.4021
20954,23.6548
20955,28.7132
20956,24.8011
20957,10.9197
20958,7.524
20959,35.8206
20960,13.7063
20961,22.2251
20962,15.3821
20963,39.6051
20964,27.4582
20965,37.6237
20966,18.4873
20967,8.8514
20968,61.4744
20969,23.5432
20970,11.8622
20971,24.0624
20972,30.6239
20973,12.0882
20974,18.511
20975,14.415
20976,13.1009
20977,8.1298
20978,16.1314
20979,28.3652
20980,23.0132
20981,12.6514
20982,70.418
20983,26.2865
20984,24.7246
20985,5.9448
20986,8.0973
20987,27.603
20988,13.587
20989,18.3887
20990,27.8021
20991,13.9242
20992,18.8089
20993,34.0489
20994,27.0051
20995,16.4744
20996,12.9933
20997,22.7102
20998,11.6335
20999,11.6408
21000,7.2216
21001,26.3588
21002,18.8587
21003,23.751
21004,25.087
21005,26.3981
21006,18.2583
21007,28.5526
21008,19.1304
21009,24.6174
21010,36.483
21011,33.7731
21012,61.2877
21013,31.7416
21014,19.1551
21015,15.2548
21016,28.4433
21017,3.3122
21018,22.3814
21019,10.3073
21020,28.7544
21021,21.2622
21022,28.9546
21023,37.3622
21024,12.0943
21025,27.8155
21026,6.8386
21027,21.9405
21028,11.4564
21029,17.3787
21030,21.0511
21031,20.8682
21032,29.3747
21033,19.8001
21034,9.6691
21035,25.4019
21036,20.9156
21037,30.4559
21038,17.5828
21039,24.7916
21040,19.2687
21041,21.7842
21042,24.5013
21043,62.2671
21044,84.0868
21045,27.8368
21046,48.8286
21047,8.5395
21048,18.4694
21049,23.4637
21050,33.2049
21051,23.6162
21052,34.8728
21053,30.758
21054,35.1092
21055,67.5069
21056,23.3085
21057,23.6805
21058,22.986
21059,56.6833
21060,33.7384
21061,38.6496
21062,8.7137
21063,22.2306
21064,15.9365
21065,62.3132
21066,24.5083
21067,11.6577
21068,31.443
21069,22.4429
21070,16.3903
21071,32.2299
21072,64.9238
21073,19.3329
21074,59.7476
21075,20.8119
21076,38.2476
21077,20.7117
21078,26.7882
21079,22.6936
21080,23.7104
21081,27.3327
21082,21.3926
21083,18.6676
21084,5.8071
21085,7.3961
21086,36.391
21087,15.3849
21088,25.2756
21089,18.398
21090,6.6455
21091,28.2622
21092,30.5095
21093,14.4441
21094,22.4895
21095,35.6594
21096,18.4341
21097,20.9551
21098,31.0862
21099,24.7153
21100,25.1839
21101,50.3642
21102,32.2424
21103,27.1093
21104,60.3179
21105,27.1719
21106,24.509
21107,25.4315
21108,19.8819
21109,20.1404
21110,60.6954
21111,18.7821
21112,25.7761
21113,23.8348
21114,19.9149
21115,16.4241
21116,16.4662
21117,28.359
21118,18.7245
21119,33.1545
21120,27.6803
21121,30.9346
21122,6.3232
21123,21.444
21124,16.9421
21125,19.2625
21126,35.6836
21127,14.2462
21128,24.339
21129,8.6009
21130,11.7175
21131,20.0251
21132,13.3596
21133,25.4269
21134,25.9706
21135,20.4814
21136,31.6116
21137,44.8324
21138,31.2532
21139,15.1649
21140,26.3238
21141,27.2371
21142,7.73
21143,18.2081
21144,33.7402
21145,32.4599
21146,27.3458
21147,11.1767
21148,17.7976
21149,21.1736
21150,14.2644
21151,22.098
21152,13.6777
21153,19.0645
21154,33.7284
21155,59.8564
21156,33.7897
21157,15.8711
21158,12.9351
21159,38.2558
21160,13.8811
21161,20.5434
21162,24.7939
21163,9.8703
21164,11.4032
21165,9.1021
21166,21.7826
21167,10.5576
21168,7.8472
21169,29.5374
21170,26.5396
21171,19.593
21172,22.8083
21173,31.259
21174,45.6648
21175,29.9042
21176,34.0769
21177,30.1518
21178,23.0794
21179,15.7497
21180,10.3801
21181,33.2519
21182,18.768
21183,43.1589
21184,26.4848
21185,14.8632
21186,17.1607
21187,40.4785
21188,27.6212
21189,12.4865
21190,60.8617
21191,26.172
21192,27.0812
21193,16.6817
21194,27.7689
21195,34.3199
21196,24.6123
21197,23.4746
21198,57.1209
21199,40.5986
21200,19.1899
21201,27.147
21202,21.1023
21203,20.8467
21204,10.6818
21205,24.4335
21206,26.0208
21207,30.8785
21208,7.1339
21209,6.9131
21210,39.6644
21211,29.1833
21212,23.8256
21213,38.8912
21214,23.1094
21215,23.8178
21216,18.2465
21217,36.7003
21218,23.5159
21219,32.5462
21220,6.2467
21221,62.6381
21222,38.3841
21223,11.7512
21224,28.9278
21225,7.6067
21226,9.4554
21227,27.2415
21228,28.7491
21229,18.1029
21230,31.9459
21231,28.7093
21232,22.2578
21233,12.1903
21234,17.5073
21235,28.9109
21236,39.5815
21237,13.8505
21238,22.0932
21239,19.6683
21240,36.007
21241,29.3273
21242,7.9787
21243,31.4461
21244,59.6698
21245,20.6181
21246,22.667
21247,28.5238
21248,23.9301
21249,20.8147
21250,12.4655
21251,68.5054
21252,29.1282
21253,28.8131
21254,33.1172
21255,28.8119
21256,22.8061
21257,26.8887
21258,13.485
21259,6.9194
21260,15.9623
21261,63.0794
21262,65.9785
21263,8.1007
21264,8.2713
21265,38.2655
21266,28.1309
21267,8.2849
21268,22.7539
21269,34.6838
21270,14.1835
21271,30.3122
21272,55.9574
21273,37.1274
21274,27.2592
21275,41.49
21276,22.1997
21277,13.4248
21278,33.455
21279,18.9483
21280,18.0832
21281,9.6955
21282,20.2773
21283,28.1683
21284,22.0685
21285,13.5082
21286,25.1923
21287,16.1612
21288,20.575
21289,9.7117
21290,21.2371
21291,17.1691
21292,22.9117
21293,33.6045
21294,31.9532
21295,25.1049
21296,10.4071
21297,18.3879
21298,21.433
21299,19.7916
21300,15.6501
21301,20.9496
21302,35.9547
21303,28.2506
21304,18.3374
21305,6.9331
21306,24.9336
21307,22.4756
21308,41.5339
21309,24.0491
21310,42.9156
21311,22.1386
21312,51.582
21313,29.5112
21314,29.8113
21315,39.0493
21316,36.9343
21317,16.9
21318,17.1372
21319,22.1168
21320,19.7397
21321,36.9137
21322,27.5526
21323,21.6758
21324,22.4348
21325,38.3083
21326,27.9764
21327,11.659
21328,21.6409
21329,29.8649
21330,11.8626
21331,25.3081
21332,5.6086
21333,19.5564
21334,36.7379
21335,28.781
21336,23.2647
21337,5.4594
21338,18.244
21339,9.4884
21340,36.0041
21341,23.1689
21342,22.5825
21343,16.8807
21344,17.9879
21345,27.8877
21346,30.3024
21347,26.2624
21348,21.015
21349,28.4635
21350,14.2568
21351,35.6272
21352,13.285
21353,8.8348
21354,23.0997
21355,19.2065
21356,11.4478
21357,41.0593
21358,13.5875
21359,21.7689
21360,24.0979
21361,22.4094
21362,10.7242
21363,33.4155
21364,13.4712
21365,31.2494
21366,60.5937
21367,9.6027
21368,13.0815
21369,19.2716
21370,24.9333
21371,36.0942
21372,20.0371
21373,13.0696
21374,13.7212
21375,28.915
21376,23.26
21377,8.9073
21378,32.0638
21379,24.0689
21380,14.6655
21381,18.6507
21382,16.6375
21383,28.5095
21384,16.1149
21385,26.2916
21386,10.3905
21387,0.0
21388,31.5175
21389,24.7367
21390,11.9269
21391,21.5554
21392,26.4493
21393,6.2761
21394,20.8337
21395,17.2261
21396,18.3767
21397,5.0096
21398,27.3532
21399,20.1651
21400,29.6117
21401,8.0027
21402,39.5985
21403,9.2846
21404,25.4869
21405,24.1715
21406,13.1889
21407,7.4799
21408,24.4713
21409,18.8733
21410,17.2707
21411,12.2215
21412,36.3803
21413,28.6892
21414,45.0851
21415,6.0864
21416,21.9579
21417,22.6666
21418,15.744
21419,20.1095
21420,41.1934
21421,22.9844
21422,11.5968
21423,23.3296
21424,35.0409
21425,63.6346
21426,18.4132
21427,26.5605
21428,28.7283
21429,10.748
21430,19.0114
21431,23.6334
21432,23.9244
21433,23.6202
21434,22.3773
21435,26.5822
21436,12.8936
21437,15.2532
21438,25.7021
21439,39.0372
21440,13.122
21441,23.2814
21442,30.6786
21443,30.189
21444,6.2357
21445,28.9656
21446,22.8779
21447,33.012
21448,46.3329
21449,34.05
21450,23.7463
21451,19.5269
21452,8.7227
21453,18.2628
21454,12.9683
21455,24.1534
21456,15.1548
21457,7.2464
21458,19.9378
21459,30.7781
21460,23.7934
21461,26.6828
21462,30.6028
21463,11.1648
21464,25.3039
21465,21.9113
21466,29.0595
21467,10.064
21468,23.3824
21469,33.9481
21470,20.8499
21471,25.6147
21472,27.4779
21473,26.0649
21474,39.7202
21475,23.726
21476,60.3521
21477,15.1373
21478,5.055
21479,16.385
21480,20.229
21481,20.3488
21482,17.2962
21483,59.1782
21484,23.6685
21485,22.2552
21486,19.4638
21487,28.0373
21488,19.5659
21489,8.8938
21490,16.8687
21491,29.7452
21492,26.7549
21493,33.4858
21494,13.6201
21495,45.8342
21496,12.2828
21497,24.863
21498,33.474
21499,30.0415
21500,29.8221
21501,31.4617
21502,27.418
21503,23.7015
21504,21.5454
21505,5.4569
21506,37.117
21507,20.0627
21508,6.5297
21509,14.1062
21510,28.389
21511,35.249
21512,18.5341
21513,25.2066
21514,13.7141
21515,24.1439
21516,32.1154
21517,15.6914
21518,40.2382
21519,26.3423
21520,35.5379
21521,33.0629
21522,37.3239
21523,30.4407
21524,26.7205
21525,9.572
21526,23.8047
21527,22.7091
21528,32.2396
21529,26.1886
21530,4.0477
21531,27.9173
21532,35.4075
21533,6.3772
21534,13.3727
21535,12.7665
21536,23.9036
21537,30.9799
21538,18.8747
21539,12.2132
21540,41.8795
21541,12.4023
21542,28.366
21543,14.1324
21544,11.3246
21545,34.8473
21546,23.069
21547,15.2594
21548,30.0312
21549,34.0502
21550,6.5705
21551,32.791
21552,58.7396
21553,29.9175
21554,8.507
21555,19.2487
21556,29.5056
21557,13.8142
21558,13.8355
21559,13.3348
21560,14.5063
21561,19.8511
21562,42.7623
21563,19.8098
21564,7.9886
21565,24.6208
21566,18.8812
21567,28.5259
21568,14.3322
21569,2.6391
21570,31.8685
21571,27.1989
21572,22.6425
21573,36.5481
21574,39.3047
21575,27.296
21576,32.0099
21577,30.826
21578,11.8403
21579,19.864
21580,20.7649
21581,72.7876
21582,25.0964
21583,23.3099
21584,20.096
21585,31.096
21586,84.616
21587,9.6812
21588,30.3051
21589,20.0293
21590,26.757
21591,15.8696
21592,11.9947
21593,20.641
21594,64.3515
21595,55.9499
21596,38.111
21597,23.2659
21598,33.3279
21599,21.7887
21600,28.3977
21601,14.7522
21602,13.5646
21603,20.7618
21604,20.8801
21605,31.8374
21606,26.1479
21607,12.0117
21608,65.8294
21609,43.421
21610,12.0321
21611,36.3566
21612,12.27
21613,28.851
21614,27.3424
21615,13.0125
21616,19.5823
21617,17.1287
21618,24.5539
21619,23.5148
21620,32.4467
21621,9.4194
21622,13.6402
21623,22.4117
21624,62.7667
21625,15.0112
21626,7.6354
21627,20.2779
21628,19.8379
21629,20.9811
21630,23.3959
21631,6.8499
21632,27.2647
21633,30.2979
21634,24.607
21635,20.9116
21636,37.1831
21637,25.2041
21638,18.1384
21639,29.9253
21640,42.1843
21641,25.675
21642,16.753
21643,33.3056
21644,19.4341
21645,28.6266
21646,16.6071
21647,34.6716
21648,19.6711
21649,13.7642
21650,30.5602
21651,20.8467
21652,16.8428
21653,15.9752
21654,19.2206
21655,22.5359
21656,8.2278
21657,19.7738
21658,28.903
21659,26.3297
21660,4.074
21661,26.5738
21662,12.8854
21663,15.6741
21664,65.1617
21665,22.5997
21666,9.8815
21667,22.8839
21668,29.4835
21669,14.4238
21670,24.6932
21671,25.9709
21672,34.2318
21673,65.4531
21674,19.6709
21675,38.3739
21676,15.8468
21677,10.2928
21678,36.5176
21679,66.2293
21680,39.1233
21681,19.9802
21682,20.9001
21683,23.4808
21684,20.8521
21685,43.0043
21686,16.2372
21687,11.8732
21688,15.4109
21689,13.8848
21690,30.1616
21691,28.3365
21692,22.7485
21693,33.6167
21694,20.2667
21695,67.1378
21696,44.5796
21697,32.2935
21698,12.6687
21699,11.5641
21700,13.7601
21701,12.8532
21702,16.9877
21703,10.435
21704,28.1059
21705,35.2412
21706,6.1184
21707,21.756
21708,28.964
21709,14.2581
21710,23.0576
21711,29.4757
21712,9.8883
21713,9.862
21714,17.7889
21715,14.0796
21716,14.4541
21717,11.5888
21718,21.0131
21719,21.6811
21720,21.0849
21721,31.1865
21722,51.5461
21723,19.2695
21724,30.1684
21725,11.3203
21726,23.054
21727,18.5474
21728,31.8751
21729,43.5299
21730,16.6845
21731,24.035
21732,34.4891
21733,15.5191
21734,29.1044
21735,19.565
21736,25.7329
21737,29.5791
21738,24.4957
21739,17.9904
21740,60.2067
21741,13.8228
21742,21.1824
21743,34.3702
21744,40.7691
21745,38.3918
21746,11.5382
21747,33.2607
21748,21.8024
21749,9.7143
21750,21.9369
21751,15.4837
21752,12.3645
21753,23.1962
21754,17.9885
21755,32.4175
21756,24.3747
21757,22.6462
21758,20.8649
21759,32.3323
21760,36.9548
21761,20.0793
21762,28.6228
21763,22.0242
21764,17.2635
21765,25.8604
21766,31.6547
21767,24.684
21768,35.8346
21769,24.0175
21770,14.5631
21771,26.4077
21772,23.8793
21773,27.663
21774,16.52
21775,28.9849
21776,15.6645
21777,8.9353
21778,16.6998
21779,16.8061
21780,46.154
21781,38.3347
21782,29.8001
21783,12.6339
21784,7.2193
21785,22.8182
21786,17.8606
21787,31.1426
21788,15.1314
21789,21.323
21790,6.5327
21791,22.6972
21792,33.349
21793,35.5337
21794,25.7467
21795,13.5594
21796,14.2599
21797,17.3659
21798,5.9141
21799,58.038
21800,59.5568
21801,26.0552
21802,48.2232
21803,34.1603
21804,29.9666
21805,59.7956
21806,26.1423
21807,27.0538
21808,30.5021
21809,7.3084
21810,51.7188
21811,18.2046
21812,19.5736
21813,26.401
21814,28.4667
21815,20.8292
21816,24.8461
21817,29.145
21818,17.9338
21819,37.5559
21820,24.3635
21821,7.809
21822,14.9656
21823,20.056
21824,26.9385
21825,24.816
21826,23.4136
21827,25.1348
21828,36.2429
21829,56.4583
21830,11.5081
21831,34.4877
21832,23.1719
21833,30.9685
21834,16.7542
21835,44.3603
21836,27.2915
21837,18.0054
21838,23.8151
21839,14.2392
21840,10.5951
21841,26.1904
21842,21.9551
21843,24.4486
21844,27.1229
21845,29.3265
21846,22.8929
21847,12.5436
21848,19.8495
21849,21.2141
21850,20.6189
21851,15.8606
21852,11.9063
21853,27.5862
21854,19.376
21855,15.4091
21856,13.8888
21857,29.2887
21858,24.7397
21859,25.732
21860,18.3635
21861,25.2037
21862,32.4512
21863,18.1783
21864,27.715
21865,16.6583
21866,28.0153
21867,13.0418
21868,24.9145
21869,23.5994
21870,17.9687
21871,19.5898
21872,16.376
21873,19.1941
21874,38.8097
21875,23.8772
21876,37.2106
21877,17.693
21878,20.2977
21879,15.2607
21880,26.803
21881,24.3807
21882,31.8618
21883,35.5363
21884,21.7443
21885,31.7078
21886,12.0897
21887,20.5824
21888,9.6177
21889,14.9057
21890,14.9441
21891,9.8058
21892,8.7713
21893,30.4749
21894,27.0375
21895,32.3353
21896,21.2257
21897,37.3388
21898,14.7362
21899,13.2847
21900,21.0326
21901,20.1097
21902,23.9338
21903,14.5189
21904,12.0458
21905,21.7054
21906,35.8337
21907,15.9083
21908,9.9631
21909,5.321
21910,6.5367
21911,17.6545
21912,11.9095
21913,35.3884
21914,21.8565
21915,8.8577
21916,27.2067
21917,19.8177
21918,23.8288
21919,31.9866
21920,11.9107
21921,24.031
21922,30.7267
21923,35.877
21924,23.1869
21925,19.5374
21926,15.7724
21927,20.9015
21928,44.9191
21929,20.9728
21930,25.6762
21931,19.4431
21932,26.7495
21933,34.7852
21934,20.0772
21935,9.9899
21936,11.1648
21937,21.6769
21938,31.2761
21939,32.9293
21940,29.9175
21941,10.6422
21942,27.6599
21943,15.369
21944,33.5831
21945,38.2185
21946,9.6495
21947,11.5069
21948,57.4682
21949,30.581
21950,12.5631
21951,32.776
21952,18.7436
21953,18.5278
21954,10.0391
21955,10.1617
21956,32.014
21957,23.197
21958,15.1777
21959,28.3557
21960,43.6222
21961,27.0223
21962,14.4811
21963,25.8628
21964,14.7521
21965,31.5691
21966,24.507
21967,31.5597
21968,25.2246
21969,21.4577
21970,14.5069
21971,16.8114
21972,18.5701
21973,23.3441
21974,11.1852
21975,20.1975
21976,39.4587
21977,8.6521
21978,13.7748
21979,34.9707
21980,36.1862
21981,14.9171
21982,10.6023
21983,16.2877
21984,34.0312
21985,19.7264
21986,30.6804
21987,39.8188
21988,17.157
21989,36.4498
21990,10.4197
21991,23.8101
21992,45.4934
21993,20.7403
21994,24.5664
21995,32.5315
21996,27.5567
21997,7.8894
21998,17.935
21999,28.8087
22000,17.889
22001,35.6018
22002,17.0989
22003,19.3965
22004,7.4945
22005,21.1148
22006,25.9159
22007,22.9459
22008,30.3724
22009,5.5971
22010,25.7518
22011,10.8865
22012,40.6802
22013,13.6352
22014,18.4015
22015,26.1775
22016,29.948
22017,15.799
22018,21.6741
22019,15.307
22020,21.1376
22021,21.4656
22022,23.0613
22023,12.1305
22024,21.0134
22025,6.3666
22026,6.7035
22027,34.4062
22028,33.4793
22029,27.2254
22030,28.5557
22031,24.2902
22032,21.4653
22033,37.4276
22034,15.255
22035,18.3049
22036,18.8208
22037,31.6519
22038,28.2749
22039,15.6561
22040,10.8667
22041,24.7523
22042,27.2924
22043,15.08
22044,23.9976
22045,17.2239
22046,19.9191
22047,20.3983
22048,21.0033
22049,11.5022
22050,32.8211
22051,63.3829
22052,18.3295
22053,36.5088
22054,17.434
22055,22.0946
22056,16.5825
22057,15.4216
22058,40.7812
22059,29.5513
22060,9.9054
22061,35.2829
22062,30.0317
22063,16.5539
22064,15.9777
22065,13.2185
22066,24.6478
22067,9.9715
22068,14.0293
22069,32.2327
22070,12.4339
22071,16.6018
22072,60.8995
22073,12.4254
22074,30.8736
22075,22.8952
22076,36.989
22077,8.9113
22078,14.6683
22079,6.6526
22080,48.7573
22081,29.0363
22082,52.8449
22083,15.8678
22084,32.9501
22085,29.1839
22086,17.4138
22087,37.9386
22088,35.7988
22089,26.4462
22090,11.581
22091,15.885
22092,33.8324
22093,11.6548
22094,30.285
22095,38.5339
22096,60.3995
22097,38.2114
22098,24.0745
22099,33.3382
22100,7.0418
22101,17.1306
22102,32.2699
22103,45.5156
22104,27.7848
22105,21.161
22106,22.2431
22107,14.265
22108,25.2243
22109,22.9898
22110,16.6875
22111,31.6579
22112,20.4092
22113,11.5849
22114,16.4127
22115,40.9321
22116,19.3219
22117,26.5109
22118,27.9594
22119,48.1188
22120,17.9483
22121,21.2065
22122,61.6936
22123,36.8306
22124,34.0841
22125,27.9159
22126,17.9576
22127,33.1651
22128,62.0639
22129,18.499
22130,12.2525
22131,18.7944
22132,24.8105
22133,21.226
22134,38.5225
22135,37.4831
22136,19.3622
22137,30.764
22138,63.8198
22139,36.2747
22140,22.5563
22141,14.458
22142,24.5372
22143,14.5188
22144,4.764
22145,32.9644
22146,24.5058
22147,60.3904
22148,25.953
22149,23.1906
22150,4.1481
22151,21.5395
22152,23.0768
22153,33.3632
22154,15.2877
22155,27.4271
22156,36.6057
22157,11.5201
22158,23.0036
22159,30.9265
22160,37.3991
22161,25.2357
22162,19.1662
22163,27.1492
22164,21.4083
22165,22.0321
22166,39.669
22167,48.7188
22168,14.841
22169,39.5597
22170,24.9186
22171,13.3102
22172,21.928
22173,18.1356
22174,22.305
22175,26.113
22176,23.9139
22177,32.4776
22178,9.7394
22179,61.7644
22180,30.9608
22181,19.2504
22182,26.5233
22183,28.9757
22184,25.1273
22185,22.8142
22186,40.903
22187,8.5892
22188,25.9451
22189,24.2278
22190,20.5255
22191,27.9856
22192,15.5026
22193,21.4036
22194,18.0265
22195,21.5167
22196,33.6801
22197,20.5348
22198,18.492
22199,30.4389
22200,35.5028
22201,19.5036
22202,37.826
22203,47.1817
22204,12.2061
22205,10.8425
22206,26.816
22207,8.2452
22208,13.0539
22209,32.3618
22210,45.4693
22211,22.681
22212,22.3124
22213,35.1358
22214,3.1935
22215,23.051
22216,34.6976
22217,16.1435
22218,29.5229
22219,20.5737
22220,23.5054
22221,62.9096
22222,27.7889
22223,20.96
22224,16.2641
22225,22.8563
22226,16.398
22227,20.0908
22228,12.8001
22229,32.6948
22230,8.8287
22231,16.3037
22232,15.4716
22233,35.1214
22234,25.6699
22235,59.7395
22236,36.4914
22237,20.2052
22238,15.584
22239,26.137
22240,8.1991
22241,22.4891
22242,21.3076
22243,31.4002
22244,15.2865
22245,19.13
22246,47.8859
22247,17.7574
22248,27.1818
22249,27.0495
22250,10.3588
22251,28.3632
22252,12.9634
22253,23.0584
22254,34.284
22255,8.9972
22256,22.8528
22257,18.1206
22258,36.4376
22259,13.1955
22260,23.1965
22261,25.3566
22262,15.2083
22263,16.6283
22264,34.2497
22265,57.0673
22266,16.158
22267,27.4462
22268,18.2691
22269,32.7411
22270,35.1561
22271,23.1127
22272,27.2834
22273,60.5257
22274,24.8257
22275,57.7888
22276,70.0351
22277,27.8972
22278,11.4585
22279,22.0689
22280,39.055
22281,38.0876
22282,31.2131
22283,60.6409
22284,12.0102
22285,21.878
22286,24.6281
22287,9.1915
22288,14.1726
22289,21.8886
22290,29.4311
22291,21.8386
22292,16.3162
22293,17.4065
22294,27.6345
22295,25.6313
22296,15.1178
22297,15.1928
22298,8.7807
22299,9.7682
22300,37.5147
22301,29.024
22302,28.8963
22303,20.9472
22304,26.0105
22305,18.6355
22306,14.3582
22307,40.7629
22308,22.7849
22309,11.2236
22310,41.7988
22311,16.975
22312,14.7259
22313,33.7618
22314,15.613
22315,36.2552
22316,36.6859
22317,23.5856
22318,11.8782
22319,11.4874
22320,28.8781
22321,14.0696
22322,68.7011
22323,19.2442
22324,30.3126
22325,18.3504
22326,7.1066
22327,21.1503
22328,28.7108
22329,9.0303
22330,29.6886
22331,13.3238
22332,18.9859
22333,20.386
22334,22.1902
22335,4.7857
22336,28.6539
22337,20.0303
22338,42.9196
22339,7.2064
22340,8.4965
22341,29.4164
22342,20.553
22343,33.6541
22344,39.7537
22345,30.5774
22346,13.2934
22347,33.416
22348,21.0642
22349,27.1816
22350,32.4325
22351,4.313
22352,20.9665
22353,20.7733
22354,15.8743
22355,22.2555
22356,8.9173
22357,8.1355
22358,21.1505
22359,17.2894
22360,22.6747
22361,16.5432
22362,19.9858
22363,19.7649
22364,22.9255
22365,20.402
22366,14.92
22367,44.5242
22368,18.5938
22369,27.0199
22370,19.7166
22371,35.2939
22372,23.8735
22373,34.3764
22374,27.5829
22375,9.4511
22376,14.6888
22377,18.5998
22378,25.9003
22379,23.7699
22380,24.5553
22381,35.0319
22382,5.3876
22383,15.333
22384,24.4887
22385,31.9673
22386,14.4129
22387,21.627
22388,64.6975
22389,5.3373
22390,23.9043
22391,7.6225
22392,35.8907
22393,23.1689
22394,19.7642
22395,17.8608
22396,32.0232
22397,17.213
22398,31.2579
22399,24.2033
22400,23.5158
22401,14.6669
22402,7.0429
22403,26.8068
22404,31.5139
22405,29.2224
22406,66.0228
22407,26.5888
22408,29.9899
22409,14.9424
22410,22.2087
22411,29.5956
22412,11.8028
22413,34.4192
22414,22.5149
22415,10.2379
22416,39.7236
22417,65.5151
22418,15.65
22419,27.2557
22420,8.6221
22421,14.6488
22422,33.4687
22423,32.1627
22424,11.4172
22425,31.743
22426,12.3338
22427,16.3069
22428,7.3768
22429,51.7925
22430,25.0249
22431,23.0057
22432,40.9128
22433,35.4942
22434,27.2088
22435,33.3773
22436,28.9371
22437,21.6279
22438,37.8418
22439,20.2667
22440,11.2293
22441,72.0138
22442,25.3428
22443,21.1255
22444,24.9504
22445,19.4193
22446,29.6935
22447,9.0473
22448,13.9085
22449,21.5008
22450,34.9182
22451,23.3852
22452,23.996
22453,20.193
22454,40.8062
22455,21.1631
22456,32.6963
22457,37.69
22458,42.1968
22459,17.9449
22460,22.2224
22461,19.372
22462,26.3602
22463,13.8007
22464,15.4233
22465,23.5093
22466,25.1285
22467,17.3836
22468,7.9325
22469,12.7283
22470,22.632
22471,14.8027
22472,27.7079
22473,22.8633
22474,44.6287
22475,11.3382
22476,20.2388
22477,7.2422
22478,18.0747
22479,23.0036
22480,30.0591
22481,4.5505
22482,14.4862
22483,35.668
22484,30.5037
22485,17.9734
22486,27.1888
22487,57.7643
22488,15.9472
22489,25.1673
22490,22.7553
22491,7.4364
22492,20.5351
22493,31.2058
22494,20.5415
22495,21.3297
22496,17.021
22497,33.7097
22498,21.83
22499,27.6248
22500,20.9412
22501,21.452
22502,22.7993
22503,31.6804
22504,10.8045
22505,20.3415
22506,19.2398
22507,33.9577
22508,38.2953
22509,22.4375
22510,7.633
22511,5.6482
22512,61.901
22513,16.4101
22514,56.5874
22515,27.7449
22516,20.1697
22517,37.2509
22518,27.6756
22519,19.7276
22520,62.9304
22521,19.204
22522,34.8923
22523,14.6858
22524,23.2735
22525,27.2906
22526,37.5279
22527,21.0349
22528,18.0957
22529,13.0868
22530,26.958
22531,39.8781
22532,16.9337
22533,22.7535
22534,23.0212
22535,21.8799
22536,9.8977
22537,27.271
22538,27.6571
22539,25.1442
22540,28.778
22541,22.7322
22542,16.7125
22543,36.5483
22544,34.3952
22545,12.6816
22546,44.821
22547,30.9244
22548,23.9861
22549,45.9836
22550,17.6035
22551,31.1698
22552,12.2093
22553,23.9905
22554,21.1202
22555,47.592
22556,29.506
22557,20.0525
22558,7.44
22559,36.1273
22560,9.7802
22561,4.8453
22562,22.1618
22563,31.637
22564,23.8118
22565,10.4992
22566,13.0874
22567,7.3866
22568,16.134
22569,21.6999
22570,30.9192
22571,28.4485
22572,24.292
22573,33.4486
22574,21.7374
22575,12.1945
22576,34.2227
22577,21.1394
22578,21.9727
22579,10.3032
22580,40.116
22581,31.3017
22582,32.713
22583,35.0811
22584,17.563
22585,26.5105
22586,37.2717
22587,24.0272
22588,22.0295
22589,12.6489
22590,28.6637
22591,22.7417
22592,21.856
22593,20.9147
22594,8.7112
22595,24.8491
22596,6.5234
22597,63.5344
22598,13.8072
22599,11.943
22600,60.8544
22601,21.6956
22602,27.1531
22603,32.2736
22604,21.4183
22605,11.3001
22606,35.0639
22607,48.0574
22608,26.576
22609,15.1582
22610,28.5877
22611,12.6474
22612,40.3164
22613,9.9797
22614,22.1239
22615,12.6886
22616,21.8176
22617,33.3238
22618,32.8667
22619,37.7735
22620,26.5097
22621,19.6179
22622,20.9255
22623,7.2889
22624,19.6082
22625,28.7572
22626,26.134
22627,23.1796
22628,21.7538
22629,10.2734
22630,23.3318
22631,27.5265
22632,20.8121
22633,19.8086
22634,12.6447
22635,28.4031
22636,24.3533
22637,26.494
22638,6.7538
22639,23.76
22640,29.0749
22641,65.1805
22642,16.2074
22643,14.0326
22644,22.9529
22645,22.0943
22646,38.4744
